"label","text"
"miedo_ansiedad","mi hijo me regaló un brazalete de alerta médica y ponerlo por primera vez fue un momento muy raro, como aceptar en voz alta que soy alguien que puede necesitar ayuda de emergencia"
"tristeza","guardo en el cajón las recetas de los postres que hacía antes para las fiestas familiares, ya no las voy a poder hacer para mí pero tampoco tengo el corazón para tirarlas"
"tristeza","mi esposo sigue comprando el refresco que yo tomaba antes, creo que se le olvida a veces, y yo lo veo en el refrigerador y no digo nada"
"tristeza","el domingo fui al mercado y pasé frente al puesto de tamales donde compraba cada semana desde hace veinte años y seguí caminando sin parar, llegué al coche y lloré un poco"
"tristeza","a veces en la noche, cuando ya está todo en silencio, pienso en la persona que era antes del diagnóstico y siento que esa persona se fue sin despedirse"
"tristeza","mi nieto cumplió seis años y no pude comerme un pedazo de su pastel, él me ofreció el suyo con mucho cariño y tuve que decirle que no, su carita en ese momento se me quedó grabada"
"tristeza","hay canciones que ya no puedo escuchar porque me recuerdan épocas en que todo era más libre y más sencillo y esa libertad ya no la tengo de la misma manera"
"tristeza","le dije a una amiga que estaba bien y mientras lo decía me pregunté cuándo fue la última vez que lo estuve de verdad sin tener que pensarlo antes de responder"
"tristeza","los domingos solíamos ir a comer birria con toda la familia, ahora voy pero pido algo diferente y aunque nadie dice nada yo sé que ya no es lo mismo para mí"
"tristeza","encontré una foto mía de hace cinco años en una reunión comiendo de todo y riéndome sin preocupaciones, la guardé en el cajón porque verla seguido me hace daño"
"tristeza","mi cuerpo ya no es el que era y eso suena muy simple dicho así, pero lo que implica ese cambio es algo que no siempre tengo palabras para explicarle a alguien"
"tristeza","le conté a mi hermana cómo me sentía y ella me dijo que tenía que ser positiva y yo asentí, pero por dentro pensé que la positividad también se cansa"
"tristeza","hay tardes en que me siento en el patio y no hago nada, solo veo el jardín, y en esas tardes hay algo muy pesado que no tiene nombre pero que se sienta conmigo"
"tristeza","mi ropa de antes ya no me la pongo igual, no porque no me quede sino porque me recuerda cómo era antes y eso me cuesta más de lo que la gente imagina"
"tristeza","el día de mi cumpleaños mi familia hizo un pastel sin azúcar con mucho cariño y yo lo agradecí muchísimo, pero también sentí algo muy triste que no quise mostrarles"
"tristeza","a veces cuando estoy cocinando algo para la familia y huelo lo que no puedo comer, hay un momento muy breve pero muy denso en que extraño una vida que ya no tengo"
"enojo_frustracion","llevé un cuaderno con todo anotado a la cita, lo que comí, mis niveles cada día, cómo me sentí, y el médico ni lo abrió, solo me dijo que siguiera igual"
"enojo_frustracion","en la farmacia del seguro me dijeron que no hay medicamento por tercera vez consecutiva y que vuelva la próxima semana, ya no sé cómo decirles que no puedo estar viniendo cada semana"
"enojo_frustracion","mi cuñado se la pasa comiendo frituras y refresco y tiene cincuenta y dos años sin ningún problema y yo que me cuido desde hace años estoy así, eso no tiene ninguna lógica"
"enojo_frustracion","fui a una boda y la única opción que había para mí era ensalada sin aderezo, ni siquiera habían pensado en poner algo que yo pudiera comer con gusto"
"enojo_frustracion","mi jefa me llamó la atención porque llegué cinco minutos tarde a una junta y esos cinco minutos fueron porque tuve que atender una bajada de azúcar, no supe qué decirle"
"enojo_frustracion","el médico me cambió el medicamento por uno más barato sin decirme nada y cuando pregunté me dijo que era lo mismo, pero no es lo mismo porque este nuevo me cae mal"
"enojo_frustracion","alguien en la familia compartió un video de que la diabetes se cura con ayuno y todos empezaron a mandármelo como si yo no supiera nada de mi propia enfermedad"
"enojo_frustracion","me hicieron esperar cuatro horas para una cita de diez minutos en la que el médico leyó mi expediente por primera vez frente a mí, como si nunca lo hubiera visto"
"enojo_frustracion","en el trabajo organizaron un desayuno sorpresa y todo era pan dulce y jugo, nadie pensó en mí aunque saben perfectamente lo que tengo desde hace dos años"
"enojo_frustracion","busqué información confiable sobre algo que me preocupaba y cada página decía algo diferente, al final cerré todo porque me dejó más confundida y más enojada que antes"
"enojo_frustracion","mi vecina me recomendó con un señor que dice curar la diabetes con imanes y mi familia empezó a decir que por qué no lo intento, como si yo no llevara años tratando esto en serio"
"enojo_frustracion","hice todo bien durante dos semanas completas, dieta, ejercicio, medicamento a sus horas, y el resultado del análisis fue peor que el anterior, eso sí que me sacó de quicio"
"enojo_frustracion","en el restaurante pedí que me prepararan algo sin azúcar y el mesero me dijo que sí y cuando llegó el platillo claramente tenía algún aderezo dulce, tuve que dejarlo casi sin tocar"
"enojo_frustracion","mi hijo me dijo que me relajara cuando le conté que estaba preocupada por mis niveles, como si relajarse fuera algo que se hace nomás porque alguien te lo dice"
"enojo_frustracion","pagué una consulta privada para que me explicaran bien mi situación y el médico estuvo revisando su teléfono la mitad del tiempo, fue la consulta más cara e inútil que he tenido"
"culpa_verguenza","cuando era joven mi mamá me decía que me cuidara y yo no le hice caso, ahora entiendo lo que quería decir y ya no puedo decírselo"
"culpa_verguenza","mi hija canceló un viaje con sus amigas porque no quiso dejarme sola una semana, yo le dije que fuera pero no insistí lo suficiente y eso me pesa"
"culpa_verguenza","en la reunión del trabajo me preguntaron si quería pastel y dije que sí sin pensar y luego lo dejé a la mitad, todos lo notaron y no supe dónde meterme"
"culpa_verguenza","llevo tres semanas sin ir a caminar como me indicaron y cada vez que el médico me pregunta si estoy haciendo ejercicio le digo que sí, que un poco, y no es del todo verdad"
"culpa_verguenza","mi esposo aprendió a cocinar diferente por mí, cambió cosas que a él le gustaban mucho, y cuando lo veo hacerlo sin quejarse siento que le debo algo que no sé cómo pagarle"
"culpa_verguenza","fui a la cita con los números más altos del mes porque tuve unos días muy malos con la dieta, entré al consultorio sintiéndome como estudiante que no hizo la tarea"
"culpa_verguenza","mi nieto me preguntó por qué el abuelito tiene que tomar tantas pastillas y no supe qué responderle, me quedé pensando en que yo fui quien se las heredé de alguna manera"
"culpa_verguenza","en una comida familiar comí algo que no debía porque no quería hacer sentir mal a quien lo preparó con tanto cariño, y después me sentí mal yo por haberlo hecho"
"culpa_verguenza","a veces cuando mi familia gasta en mis medicamentos y yo veo el ticket pienso en todo lo que ese dinero podría ser para ellos si yo me hubiera cuidado antes"
"culpa_verguenza","me puse a llorar en la farmacia porque no me alcanzó para todo y la señorita me miró con lástima y eso fue peor que no tener el medicamento"
"culpa_verguenza","mi médico me explicó algo importante la última cita y yo asentí pero no entendí bien y no pregunté por pena, y ahora llevo días sin saber si lo estoy haciendo bien"
"culpa_verguenza","el día que me diagnosticaron mi esposo se puso muy pálido y esa cara suya es la que más recuerdo de ese día, más que lo que me dijo el médico"
"culpa_verguenza","sé que debería medir el azúcar antes de cada comida y no siempre lo hago, y cada vez que no lo hago hay algo que me recuerda que lo prometí y no lo cumplí"
"culpa_verguenza","le pedí a mi hija que no le dijera a sus hijos que el abuelo está enfermo para no preocuparlos y luego pensé en que les estoy pidiendo que guarden un secreto por mi culpa"
"culpa_verguenza","hubo una semana en que me descontrolé bastante con la comida y cuando fui al médico me inventé una versión más ordenada de esa semana porque no tuve el valor de decir la verdad"
"negacion_incredulidad","el médico dice que tengo que medirme todos los días pero si me siento bien para qué, el cuerpo avisa cuando algo está mal"
"negacion_incredulidad","yo conozco a don Aurelio que tiene setenta años, toda su vida comió lo que quiso y llegó a viejo sin tanto protocolo, uno tiene que vivir también"
"negacion_incredulidad","el laboratorio donde me hicieron los análisis no es muy bueno, creo que voy a repetirlos en otro lado porque estos números no me convencen"
"negacion_incredulidad","mi curandera me dijo que con una limpia y el té que me preparó voy a estar bien en tres meses, llevo dos meses tomándolo y me siento mejor que nunca"
"negacion_incredulidad","dicen que la diabetes no se cura pero eso era antes, con todo lo que ha avanzado la medicina seguro que pronto va a haber algo que la quite de raíz"
"negacion_incredulidad","el médico es muy joven, todavía le falta experiencia, los médicos de antes tenían más criterio y no te asustaban tanto con los números"
"negacion_incredulidad","llevo dos semanas sin tomarme el medicamento y me siento exactamente igual que cuando sí me lo tomaba, eso me dice algo sobre si de verdad lo necesito"
"negacion_incredulidad","mi prima tuvo diabetes gestacional y le dijeron que era para siempre y ya no tiene nada, esas cosas pasan, el cuerpo se regula solo cuando uno se cuida un poco"
"negacion_incredulidad","yo le atribuyo el azúcar alta al estrés del trabajo, en cuanto me jubile el año que viene todo eso se va a normalizar solo sin necesidad de tantos medicamentos"
"negacion_incredulidad","un vasito de refresco en las fiestas no me va a matar, la gente exagera, lo que hace daño es el exceso y yo no soy de excesos"
"negacion_incredulidad","me hicieron tres análisis diferentes y en cada uno me salió un número distinto, con esa inconsistencia cómo voy a creer que el diagnóstico es certero"
"negacion_incredulidad","mi compadre me dijo que él también tuvo el azúcar alta un tiempo y con pura dieta se le quitó sin pastillas, si él pudo yo también puedo sin tanto medicamento"
"negacion_incredulidad","el médico me pone mucha restricción pero en el fondo creo que es para protegerse él de cualquier problema legal, no porque yo realmente esté tan grave"
"negacion_incredulidad","desde que empecé a tomar el té de nopal en ayunas me han bajado los niveles, eso no puede ser coincidencia, las plantas hacen lo que los medicamentos no pueden"
"negacion_incredulidad","siento que el médico me mete miedo para que siga yendo a consulta, si realmente estuviera tan mal ya me hubiera sentido peor, y yo me siento bastante bien"
"agotamiento_desesperanza","llevo cuatro años haciendo lo mismo todos los días y los resultados son básicamente los mismos, hay un punto en que uno se pregunta para qué tanto esfuerzo"
"agotamiento_desesperanza","ya no tengo ganas de buscar recetas nuevas ni de experimentar con la dieta, todo lo que encuentro o no me gusta o no me conviene y ya me cansé de buscar"
"agotamiento_desesperanza","mi médico me dice en cada cita que voy bien pero yo no me siento bien, y esa diferencia entre lo que dicen los números y lo que siento mi cuerpo me tiene agotada"
"agotamiento_desesperanza","hay mañanas en que me despierto y antes de hacer cualquier cosa ya sé que el día va a ser pesado, no por algo concreto sino por todo lo que implica existir con esta enfermedad"
"agotamiento_desesperanza","le conté a mi hija que estaba cansada de luchar y ella me dijo que no dijera eso, que tenía que ser fuerte, y entonces dejé de contarle porque no quería escuchar eso otra vez"
"agotamiento_desesperanza","ya probé tres tipos diferentes de dieta, dos rutinas de ejercicio y varios medicamentos distintos, y aquí sigo en el mismo punto, ya no sé qué más inventar"
"agotamiento_desesperanza","cuando pienso en que esto va a ser así por el resto de mi vida algo se me aplana por dentro que no sé cómo describirlo con palabras que no suenen a queja"
"agotamiento_desesperanza","antes me ponía metas de salud cada mes, ahora ni me molesto en ponerlas porque el resultado siempre termina siendo una versión decepcionante de lo que me propuse"
"agotamiento_desesperanza","mi esposo me dice que me ve triste y me pregunta qué necesito y yo no sé qué contestarle porque lo que necesito no es algo que él pueda darme"
"agotamiento_desesperanza","ya ni lloro por esto, creo que ya se me acabaron las lágrimas para esta enfermedad, ahora solo hay una especie de pesadez que se queda ahí sin moverse"
"agotamiento_desesperanza","fui a un grupo de apoyo para diabéticos y las historias de todos me dejaron más pesada que cuando llegué, sentí que era un club de gente que también está agotada"
"agotamiento_desesperanza","a veces cuando me estoy preparando el desayuno de dieta pienso en cuántos miles de desayunos iguales me quedan por delante y eso me quita el apetito"
"agotamiento_desesperanza","ya no le cuento al médico todo lo que siento porque cada vez que lo hago me dice que es normal y que así es la enfermedad, y esa respuesta ya no me alcanza"
"agotamiento_desesperanza","quisiera poder tomarme un descanso de pensar en esto aunque sea una semana, pero la enfermedad no da vacaciones y eso es lo que más me pesa de todo"
"agotamiento_desesperanza","mi vecina me dice que hay que agradecer lo que tenemos y tiene razón, pero hay días en que la gratitud también se siente pesada y uno ya no tiene fuerzas ni para eso"
"soledad_aislamiento","en las posadas me siento en la mesa con mi vaso de agua mientras todos brindan y ríen y hay algo en ese momento que no es tristeza exactamente pero que tampoco es estar bien"
"soledad_aislamiento","tengo tres amigas de toda la vida y ninguna tiene diabetes, cuando salimos a comer ellas piden lo que quieren y yo hago mis cálculos en silencio y nadie nota la diferencia pero yo sí"
"soledad_aislamiento","mi esposo duerme bien todas las noches y yo me despierto a veces con pensamientos que no le cuento porque no quiero que él también pierda el sueño"
"soledad_aislamiento","fui a un retiro espiritual con mi grupo de la iglesia y en todas las comidas tuve que pedir algo especial, al tercer día ya me daba pena hasta preguntar"
"soledad_aislamiento","hay cosas que le pasan a mi cuerpo que solo yo sé, sensaciones que no sé cómo nombrar y que cuando intento explicarlas suenan a otra cosa de lo que en realidad son"
"soledad_aislamiento","mi familia me pregunta cómo estoy pero cuando empiezo a contestar de verdad veo que en algún punto de mi respuesta ya perdieron el hilo y entonces abregio y digo que bien"
"soledad_aislamiento","en el chat familiar comparten memes y fotos de comida todo el tiempo y yo los veo desde mi teléfono sin participar mucho porque hay una distancia entre su mundo y el mío ahora"
"soledad_aislamiento","fui a la boda de mi sobrino y en la mesa nadie sabía bien qué podía o no podía comer yo, y en lugar de preguntar me pusieron lo mismo que a todos y yo fui resolviendo sola"
"soledad_aislamiento","a veces quisiera hablar con alguien que tenga exactamente lo mismo que yo, no para quejarnos sino para que alguien entienda sin que yo tenga que explicar desde cero"
"soledad_aislamiento","mi médico tiene quince pacientes en la sala de espera cada vez que voy, no hay tiempo para que me pregunte cómo estoy de verdad, solo cómo están mis números"
"soledad_aislamiento","hay decisiones sobre mi salud que tomo yo sola porque si le consulto a mi familia terminamos en una discusión sobre quién sabe más y prefiero evitarlo"
"soledad_aislamiento","cuando me siento mal en la noche no despierto a mi esposo porque ya sé que al día siguiente va a estar preocupado todo el día y no quiero cargarle eso"
"soledad_aislamiento","en el trabajo soy la única con diabetes y cuando hacen comentarios sobre la comida o el azúcar a veces sin mala intención me doy cuenta de que vivo en una realidad diferente a la de ellos"
"soledad_aislamiento","quisiera tener alguien con quien hablar de esto que no sea mi médico, alguien que lo viva y que pueda decirme que entiende sin que sea una frase de manual"
"soledad_aislamiento","hay noches en que estoy rodeada de toda mi familia en la sala y aun así hay algo que se siente muy silencioso adentro de mí que no tiene que ver con el ruido de afuera"
"confusion_incertidumbre","el médico me dijo que el estrés sube el azúcar pero también me dijo que me preocupo demasiado, ¿entonces qué hago con esa contradicción?"
"confusion_incertidumbre","un día el plátano me sube el azúcar y otro día no, comí lo mismo a la misma hora y los resultados fueron completamente diferentes, ya no sé en qué creer"
"confusion_incertidumbre","mi médico del IMSS me dice una cosa y el médico privado al que fui de segunda opinión me dice otra, y yo en medio sin saber a cuál de los dos hacerle caso"
"confusion_incertidumbre","leí que el café sube el azúcar, luego leí que la baja, luego que depende de la persona, al final cerré el artículo sin saber si puedo tomar mi café de la mañana o no"
"confusion_incertidumbre","me explicaron qué es la hemoglobina glucosilada tres veces y las tres veces asentí y dije que sí entendí pero la verdad es que sigo sin entender bien para qué sirve ese número"
"confusion_incertidumbre","me duelen los pies desde hace semanas pero no sé si es por la diabetes, por los zapatos, por caminar mucho o por otra cosa, y no sé si debo ir al médico o esperar"
"confusion_incertidumbre","mi médico me dijo que puedo comer de todo con moderación pero nunca me explicó qué es moderación en términos concretos, ¿un taco es moderación? ¿dos son demasiado?"
"confusion_incertidumbre","empecé a hacer ejercicio como me dijeron y la primera semana me subió el azúcar en lugar de bajarme, le pregunté al médico y me dijo que es normal, pero no entiendo cómo puede ser normal"
"confusion_incertidumbre","en internet encontré una lista de alimentos prohibidos para diabéticos y la mitad de esa lista el médico me ha dicho que sí puedo comer, ya no sé a qué fuente hacerle caso"
"confusion_incertidumbre","me cambiaron el medicamento y el nuevo se toma diferente al anterior, en momentos distintos y con diferentes instrucciones, y ya tuve dos días en que no supe si lo tomé bien"
"confusion_incertidumbre","mi hija me mandó un artículo que decía que la canela controla el azúcar y yo no sé si creerle o no, le pregunté al médico y me dijo que no hay evidencia, pero mi hija dice que ella leyó que sí"
"confusion_incertidumbre","me dijeron que debo revisar mis pies todos los días pero no me explicaron exactamente qué buscar, qué es normal y qué no, entonces los reviso pero no sé si estoy viendo lo correcto"
"confusion_incertidumbre","el glucómetro me da un número antes de comer y otro diferente dos horas después, y yo no sé cuál de los dos es el que importa más para saber si voy bien"
"confusion_incertidumbre","mi médico me habla de carbohidratos pero en mi casa nunca hemos contado eso, no sé cómo calcular cuántos tiene una tortilla o un plato de arroz sin pasarme horas buscando"
"confusion_incertidumbre","a veces me siento muy bien con el azúcar alta y muy mal con el azúcar normal, y eso me confunde porque pensé que sentirse bien era señal de que los niveles estaban bien"
"preocupacion_familiar","mi hija mayor se levanta en la noche a revisar si estoy bien sin que yo lo sepa, me lo contó mi nieta sin querer, y desde entonces no puedo dejar de pensar en el sueño que le estoy quitando"
"preocupacion_familiar","mi esposo aprendió a ponerme la inyección por si algún día yo no puedo hacerlo sola, el día que le enseñé a hacerlo fue uno de los más difíciles que he tenido"
"preocupacion_familiar","mis hijos se turnan para llevarme al médico sin que yo se los pida, lo coordinan entre ellos por WhatsApp, un día vi el chat por accidente y vi cuánto organizan por mí"
"preocupacion_familiar","mi nieto de ocho años ya sabe que al abuelito no le dan dulces, él solo lo cuida en las fiestas y eso me parte el alma porque un niño no debería tener que cuidar a un adulto"
"preocupacion_familiar","mi esposa dejó de ir a su clase de baile los miércoles porque dice que prefiere estar en casa conmigo, yo sé que en parte es por mí aunque ella diga que no"
"preocupacion_familiar","en navidad mis hijos compraron ingredientes especiales para hacerme una cena que yo pudiera comer, gastaron el doble de lo normal, y yo me esforcé mucho en que no se notara cuánto me afectó verlos hacer eso"
"preocupacion_familiar","mi hijo menor me llama todos los días a las ocho de la noche con el pretexto de platicar, pero yo sé que en realidad es para saber que estoy bien, y lo agradezco aunque también me pese"
"preocupacion_familiar","mi esposo ya no toma refresco en la casa para que yo no lo vea y no sienta ganas, ese gesto tan silencioso es el que más me ha movido de todo lo que ha hecho"
"preocupacion_familiar","mi hija me busca médicos, lee artículos, me manda información, hace más por mi salud que yo misma a veces, y eso me alegra y me entristece al mismo tiempo"
"preocupacion_familiar","cuando mis hijos hablan entre ellos en voz baja y cambian de tema cuando me acerco yo ya sé de qué estaban hablando y prefiero no preguntar para no confirmar lo que sé"
"preocupacion_familiar","mi yerno aprendió a cocinar cosas que yo pueda comer para cuando vamos a su casa, nadie le pidió que lo hiciera, él solito investigó y lo hace, y eso me hace sentir cosas muy mezcladas"
"preocupacion_familiar","le pedí a mis hijos que no cambiaran sus planes por mí y prometieron que no lo harían, pero el mes pasado mi hijo canceló un viaje y estoy casi segura de que fue por mí"
"preocupacion_familiar","mi esposa revisa el glucómetro cuando cree que estoy dormida, lo he visto hacerlo dos veces desde el pasillo, y no le digo nada porque no sé cómo decirle que lo sé sin que se sienta descubierta"
"preocupacion_familiar","en la última reunión familiar mi hermana propuso que todos aprendan primeros auxilios para diabéticos, lo propuso como si fuera una idea general pero todos sabemos para quién era"
"preocupacion_familiar","mis nietos ya no me ofrecen de su comida en las fiestas, alguien les debió haber dicho que no lo hicieran, y aunque sé que es para cuidarme hay algo en ese pequeño cambio que me duele"
"resignacion","ya no me imagino comiendo diferente a como como ahora, este es mi menú y así va a ser, uno se acostumbra a todo aunque al principio parezca imposible"
"resignacion","cuando me preguntan si me gustaría que las cosas fueran diferentes ya no tengo una respuesta muy clara, las cosas son como son y gastar energía en desear que no fueran así no me ha servido de mucho"
"resignacion","mi médico me habla de mejorar y de metas y yo asiento, pero en algún nivel ya no espero grandes cambios, solo espero no empeorar y con eso me conformo"
"resignacion","hay una paz rara en haber dejado de pelear contra algo que no se puede cambiar, no es felicidad exactamente pero tampoco es sufrimiento, es algo en medio que uno aprende a habitar"
"resignacion","ya no busco recetas alternativas ni nuevos tratamientos ni grupos de apoyo, encontré mi equilibrio aunque no sea el que hubiera elegido y así me quedo"
"resignacion","mi hijo me dice que no me rinda y yo le digo que no me he rendido, pero la verdad es que la diferencia entre rendirse y aceptar ya no me parece tan grande como antes"
"resignacion","la dieta que llevo ya es simplemente mi forma de comer, ya no la vivo como una restricción sino como mi normalidad, aunque no haya sido yo quien la eligió"
"resignacion","cada cita con el médico es básicamente la misma conversación con números un poco diferentes, ya sé lo que me va a decir antes de que lo diga y voy nomás a que quede registrado"
"resignacion","hay cosas que ya no voy a poder hacer y las borré de mi lista mental sin mucho drama, no porque no me importaran sino porque cargar con lo que ya no puede ser no me ayuda en nada"
"resignacion","cuando era más joven pensaba que uno tenía control sobre su salud si se cuidaba bien, ahora sé que no siempre es así y esa lección aunque dura ya la aprendí"
"resignacion","ya no me enojo cuando el azúcar sale alta a pesar de haberme cuidado, el cuerpo hace lo que hace y uno aprende a no tomarlo tan personal aunque cueste trabajo"
"resignacion","mis expectativas sobre cómo iba a ser esta etapa de mi vida eran muy diferentes a lo que está siendo, pero las expectativas también se ajustan cuando no queda otro camino"
"resignacion","a veces la gente me dice que soy muy valiente y yo pienso que no es valentía, es simplemente que no hay otra opción y uno hace lo que puede con lo que tiene"
"resignacion","ya no fantaseo con una cura ni con volver a ser como antes, ese capítulo lo cerré hace tiempo y aunque no fue fácil cerrarlo fue necesario para poder seguir"
"resignacion","hay una cierta ligereza en haber soltado la pelea, como cuando uno deja de cargar algo muy pesado no porque no importe sino porque ya no tiene caso seguir cargándolo"
"gratitud","mi médico siempre me explica todo con palabras que entiendo y nunca me ha hecho sentir tonta por preguntar lo mismo dos veces, eso vale más de lo que él probablemente sabe"
"gratitud","mi vecina me trae verduras de su huerto cada semana sin que yo se lo pida, dice que de todas formas se le dan de más, pero yo sé que las siembra pensando en mí"
"gratitud","el IMSS no es perfecto pero gracias a él tengo mis medicamentos cada mes sin tener que elegir entre comer y medicarme, y eso es algo que no todos tienen"
"gratitud","mi esposo aprendió a cocinar cosas nuevas para los dos, ahora come más sano que nunca y dice que se siente mejor, como si la enfermedad nos hubiera dado algo inesperado"
"gratitud","hay una enfermera en el centro de salud que siempre me recuerda por mi nombre aunque tenga veinte pacientes esperando, ese pequeño gesto me hace sentir que no soy solo un número"
"gratitud","mi hija instaló una aplicación en mi teléfono para registrar mis niveles y me la explica con mucha paciencia cada vez que se me olvida cómo usarla, ya van como diez veces"
"gratitud","me detectaron la diabetes a tiempo antes de que hubiera daño en órganos, eso es algo que no siempre pasa y cuando lo pienso bien es una suerte que no siempre valoro suficiente"
"gratitud","tengo sesenta años, camino todos los días, duermo en mi cama, abrazo a mis nietos, veo el amanecer desde mi patio, hay días en que esa lista me parece enorme"
"gratitud","mi grupo de la iglesia me llevó comida la semana que estuve mal sin que yo pidiera nada, llegaron con recipientes y sin hacer preguntas, eso no se olvida"
"gratitud","aprendí a cocinar cosas que nunca hubiera probado antes del diagnóstico y algunas me gustan más que lo que comía antes, eso no lo esperaba pero lo agradezco"
"gratitud","mi nieta me pregunta cómo me siento cada vez que me ve y lo hace con una seriedad que no corresponde a sus ocho años, ese cuidado tan genuino me llena de algo que no sé nombrar bien"
"gratitud","el cardiólogo me dijo en la última cita que mi corazón está en mejor forma que el de muchos pacientes sin diabetes, salí de esa consulta con una ligereza que duró varios días"
"gratitud","tengo amigas con las que puedo hablar de cualquier cosa incluyendo esto, no todas las personas tienen eso y cuando me acuerdo de lo afortunada que soy con mis amigas se me afloja algo por dentro"
"gratitud","mi cuerpo lleva años funcionando con esta condición y todavía me permite hacer la mayoría de las cosas que quiero hacer, eso que parece obvio no lo es tanto cuando uno lo piensa bien"
"gratitud","hay un programa en la radio que habla de salud todos los martes y me ha enseñado más de lo que aprendí en cinco años de consultas, alguien pensó en hacer ese programa y le agradezco aunque no lo conozca"
"esperanza_motivacion","el mes pasado mis niveles bajaron tres puntos y aunque suena a poco para mí fue enorme, le tomé foto al resultado y lo tengo guardado en el teléfono"
"esperanza_motivacion","encontré un grupo de caminata en mi colonia donde hay otras personas con condiciones similares a la mía y por primera vez en mucho tiempo el ejercicio no se siente como una obligación"
"esperanza_motivacion","mi médico me dijo que si sigo así en seis meses podríamos reducir una de las pastillas, esa frase la tengo en la cabeza todos los días cuando me cuesta trabajo cuidarme"
"esperanza_motivacion","empecé a cocinar con mi hija los fines de semana, buscamos recetas juntas, experimentamos, a veces sale mal y nos reímos, y sin darme cuenta el sábado ya se convirtió en algo que espero"
"esperanza_motivacion","leí sobre una señora de setenta y cinco años que lleva cuarenta con diabetes y sigue caminando, trabajando en su jardín y viajando con su familia, eso me cambió algo por dentro"
"esperanza_motivacion","mis nietos me dijeron que quieren que el abuelo esté en su graduación y eso es dentro de ocho años, ese pensamiento me da más fuerza que cualquier cosa que me haya dicho un médico"
"esperanza_motivacion","decidí aprender a cocinar en serio por primera vez en mi vida, a los cincuenta y ocho años, y hay algo en empezar algo nuevo a esta edad que se siente como una pequeña rebeldía"
"esperanza_motivacion","fui a una conferencia sobre diabetes y escuché a personas que llevan veinte años con la enfermedad viviendo bien, activos, felices, y pensé que eso también puede ser mi historia"
"esperanza_motivacion","bajé dos kilos este mes sin pasarla tan mal, encontré la manera de comer bien sin sentirme castigada y eso me dice que hay formas de hacer esto que todavía no he descubierto"
"esperanza_motivacion","mi médico me dijo que soy de sus pacientes más constantes y aunque soy consciente de que todavía me falta mucho, ese reconocimiento me dio ganas de seguir siéndolo"
"esperanza_motivacion","empecé a escribir un diario de cómo me siento cada día junto con mis niveles y cuando lo leo hacia atrás puedo ver patrones que antes no veía, eso me hace sentir que tengo algo de control"
"esperanza_motivacion","mi hermana empezó a cuidarse también aunque ella no tiene diabetes, dice que lo hace por solidaridad conmigo, y salir a caminar juntas en las mañanas es algo que ahora espero con muchas ganas"
"esperanza_motivacion","encontré una aplicación que me ayuda a registrar lo que como y me da ideas de qué preparar, no la uso perfectamente pero me ayuda más de lo que esperaba"
"esperanza_motivacion","hubo una semana en que todo salió bien, los niveles, el sueño, el ánimo, y aunque sé que no siempre va a ser así esa semana me recordó que es posible y que puede volver"
"esperanza_motivacion","le prometí a mi nieto que voy a estar en su próximo cumpleaños y también en el siguiente y también en el otro, y cada vez que me cuesta cuidarme me acuerdo de esa promesa"
"orgullo","este mes no me salí de la dieta ni un solo día, ni en el cumpleaños de mi cuñada, ni en la cena del trabajo, ni cuando mi esposo pidió pizza, y eso para mí es un logro enorme"
"orgullo","empecé a caminar hace cuatro meses y hoy completé cinco kilómetros sin parar, al principio me costaba trabajo llegar a la vuelta de la manzana"
"orgullo","le expliqué a mi nieto qué es la diabetes con palabras que él pudiera entender y al final me dijo que el abuelo es muy valiente, ese momento no lo voy a olvidar"
"orgullo","mi médico revisó mis análisis en la última cita y me dijo que así se hacen las cosas, con esas palabras exactas, y salí del consultorio sintiéndome diferente a como entré"
"orgullo","aprendí a leer las etiquetas nutricionales en el supermercado y ahora tardo el doble en hacer las compras pero tomo mejores decisiones, eso lo aprendí yo sola buscando y preguntando"
"orgullo","rechacé el postre en tres reuniones seguidas este mes sin que me costara tanto trabajo como las primeras veces, hay algo que se va entrenando con la práctica"
"orgullo","mi hemoglobina glucosilada bajó de nueve punto dos a siete punto ocho en seis meses, no sé si otros entienden lo que eso significa pero yo sí, y es mucho"
"orgullo","organicé una comida familiar con menú que todos pudieran disfrutar incluyendo yo, busqué las recetas, las adapté, las preparé, y gustaron más de lo que esperaba"
"orgullo","llevo un año yendo a todas mis citas médicas sin faltar ninguna, parece poco pero para alguien que antes evitaba los médicos porque le daban miedo los resultados, es bastante"
"orgullo","empecé a hacer ejercicio en casa cuando no puedo salir a caminar, me hice una rutina de veinte minutos que ya no me cuesta tanto como el primer día que la intenté"
"orgullo","mi vecina me pidió que le enseñara a cocinar algunas cosas que yo preparo y mientras le enseñaba me di cuenta de cuánto he aprendido sin haberme dado cuenta de que lo estaba aprendiendo"
"orgullo","bajé de peso lo que el médico me pidió que bajara y lo mantuve tres meses, la parte de mantenerlo fue más difícil que la de bajarlo y también la más satisfactoria"
"orgullo","dejé el refresco hace ocho meses, ni en las fiestas, ni cuando tengo mucho calor, ni cuando lo pone mi esposo en la mesa, y ya ni lo extraño tanto como al principio"
"orgullo","fui al médico sin haber faltado ningún día a mi rutina y por primera vez no tuve que inventarme una versión mejorada de cómo había vivido ese mes, pude decir la verdad completa"
"orgullo","mi hija me dijo que le da orgullo cómo me he cuidado y yo que siempre he sido yo quien les dice eso a mis hijos me quedé sin palabras, fue de los mejores momentos del año"
